Month,Year,Patient_Spend,Patient_Visits
6,2015,2523.057655985599,22049
12,2023,3260.907633188794,23020
2,2022,1255.8808506830464,21059
1,2020,1608.582753809912,21016
1,2021,3469.4839539073973,22102
1,2022,1785.1963796694185,21095
1,2022,1226.9932433089355,20873
11,2022,2951.639330903915,22794
1,2021,4639.592967555223,22647
11,2017,1641.3221882771218,22064
8,2023,1045.0678612761078,21458
7,2021,1953.8877250439891,21849
4,2015,1211.3958983476755,21162
6,2015,1354.0382252572565,21442
5,2023,1875.9924065079585,21733
4,2016,2583.7959055150004,21775
5,2022,1406.5701716907924,21392
6,2020,3524.8627018534635,22525
11,2023,3779.398104368981,23220
2,2016,1644.2533997979006,21098
4,2018,4094.1265931029375,22551
7,2017,4325.933392675312,23064
8,2020,2167.714513040869,22017
5,2022,2962.991671397288,22244
1,2020,2619.5947449357805,21649
1,2017,2760.0902896679627,21607
8,2021,1733.4270740466784,21905
11,2016,2450.841009290526,22430
4,2019,1726.1011870064217,21423
4,2022,1060.6317104427542,21155
1,2023,3527.710242002444,22084
1,2022,4684.883923371817,22665
10,2018,1748.3411826694435,22087
5,2022,4413.852133050966,22894
5,2022,1607.89639889928,21546
6,2019,3895.2334322199254,22719
9,2023,1889.4936732072038,22180
9,2023,3262.9297114426527,22760
1,2016,2470.8097195736655,21627
2,2017,4146.094096347046,22493
6,2015,3401.1714303836306,22458
10,2016,3722.1570643214486,23023
10,2021,4361.441119918918,23401
7,2023,2416.692297699723,22142
2,2021,1856.8521097738017,21285
5,2023,4438.582213661915,22916
1,2020,2393.464241417692,21504
5,2016,2524.0106089934534,21979
8,2023,1940.9772355337504,22012
8,2016,2804.213775758096,22427
12,2022,4161.259832217131,23541
8,2023,1611.4018359658946,21732
7,2017,2780.532851478507,22340
3,2023,3561.7792423038914,22320
7,2022,4532.05072221053,23197
1,2017,3917.2385389407045,22305
12,2020,2422.0050555045405,22606
3,2022,1039.9917798023255,20974
12,2022,3523.5014350795263,23235
8,2017,4771.556180585443,23337
8,2023,4536.733763343502,23291
11,2021,2566.629500249391,22601
3,2021,3539.7303375617976,22305
7,2019,1691.6088768042964,21777
2,2016,1356.1952673881121,21051
4,2017,2307.3485276425763,21649
8,2023,4381.792576465953,23238
12,2015,2627.3836969236427,22613
1,2018,1418.3899412775568,21035
6,2021,3548.968551598927,22567
5,2020,2610.9112452154513,21925
6,2018,1642.9709810574855,21676
6,2021,3291.8662516748254,22484
4,2019,4150.099808196064,22632
12,2016,4700.285249972705,23672
9,2022,1874.4265807210008,22160
1,2020,1021.1246821171653,20779
2,2020,2072.412398785066,21509
6,2021,4136.939682755874,22899
5,2022,2786.5430752706834,21984
2,2021,3499.2719616797685,22148
6,2020,3126.817603731149,22390
1,2019,2029.8190598738422,21320
7,2015,2975.5604727444115,22328
9,2019,3964.417830118421,23016
9,2020,2780.8960317805577,22432
7,2016,2348.886555931711,21971
4,2020,1667.7692568820733,21418
5,2018,2568.2479661788834,21989
5,2020,1476.3091695216458,21383
11,2022,2731.4984119417877,22766
11,2015,2347.883476757116,22409
12,2023,4117.0065264991335,23330
4,2021,4732.7872540312255,22932
7,2021,4787.197000841201,23394
6,2016,1959.7172940410248,21697
11,2020,1498.4743598402335,21957
10,2019,1153.116342751789,21770
9,2022,2479.9697350663364,22317
2,2022,3708.1620012884277,22291
4,2021,4071.460501622191,22621
9,2015,1935.4277640345317,21982
12,2019,2469.229726514347,22517
11,2017,3325.1220066175224,22941
2,2018,3194.7725530256334,21978
6,2021,4109.316963862916,22893
9,2018,1258.8141370251517,21714
1,2021,1574.9450781967025,21104
4,2020,4638.582523242132,22910
8,2020,1294.8570108737626,21570
2,2017,3205.742341451886,22096
8,2016,2372.062908878046,22212
9,2020,3916.5282638425924,23043
1,2022,1919.6569617395253,21243
8,2019,2407.561960607476,22119
6,2015,4207.293645553562,22856
11,2018,2269.5631341210474,22439
10,2022,4980.860033383647,23765
10,2015,4647.562018575742,23511
7,2020,1697.0927116332284,21728
9,2019,3464.9708007644713,22869
8,2017,1733.0726799607303,21845
6,2020,4340.796837057337,23011
10,2022,4427.21311600732,23386
2,2019,2070.6715599462545,21406
1,2017,3156.3258311568325,21776
1,2022,2865.9103419114317,21785
12,2020,2228.187873144856,22566
6,2015,1497.4536107989147,21481
7,2015,3362.7270929729793,22551
4,2018,3566.36774573844,22397
7,2020,2974.8403248181558,22361
12,2018,2934.2728828858008,22934
12,2020,2072.4558247963805,22497
2,2021,1956.2639747856156,21333
8,2020,3523.852423100886,22783
8,2020,2662.2829782646468,22396
11,2020,4679.339918432544,23590
1,2016,2227.663976428004,21384
8,2021,2076.8148764662246,22174
7,2019,1819.9607872260897,21822
1,2022,2304.4282215930452,21386
5,2016,1067.7977146138771,21223
3,2016,2227.758822894317,21630
8,2020,2655.2314720526156,22373
6,2017,4060.7415591051335,22713
3,2021,3535.0262199642,22269
9,2016,3135.216496168984,22697
11,2021,1216.2454260945337,21924
6,2018,1518.258869635599,21575
7,2021,1289.9062954504489,21546
7,2021,3560.945109421607,22748
5,2015,1086.8267159168624,21198
2,2019,3645.4523237653875,22201
6,2020,4403.131729476223,23064
12,2016,1666.2021746783707,22142
5,2016,3971.4079825784124,22709
6,2018,4364.17514411505,22999
6,2023,4438.654120282973,23035
7,2017,3146.589828113996,22455
4,2015,4924.669757389048,23017
9,2020,2337.5379218905023,22281
2,2020,2691.6459614395753,21731
5,2016,2789.8521413989297,21998
3,2023,2457.6976269106344,21654
10,2020,3742.997967208516,23065
8,2018,2665.6551067587243,22290
5,2023,2537.7338989819264,22045
2,2020,1614.7975864689824,21122
9,2023,3325.236320150726,22798
3,2017,4066.22412085212,22455
4,2020,2333.619289193367,21793
4,2016,4580.67008985061,22814
12,2017,2815.2455072810385,22686
5,2016,2950.2407669258137,22095
2,2021,4947.911661118287,22908
11,2023,1467.2818735971446,22120
7,2017,3187.7041965044587,22572
3,2023,4258.4106255961,22642
6,2018,3059.5317360039367,22314
5,2022,2197.893418068503,21852
11,2016,3284.3420785529565,22899
11,2021,4962.413853707256,23805
10,2016,2479.6498133210107,22360
2,2017,1814.7830072913766,21340
6,2023,2328.5575854383214,21972
10,2016,2829.174987330888,22598
5,2023,1357.8433410475252,21457
6,2018,1674.0276533540614,21630
8,2020,3225.967889714939,22655
5,2015,4932.133278141331,23076
5,2022,2330.6323853424337,21950
3,2017,3207.2686840975102,22007
12,2019,2055.664531160377,22434
3,2018,1271.8125260458874,21118
2,2021,1205.7044968031146,20985
4,2018,3866.496311321174,22510
1,2016,2744.5835409125066,21647
12,2023,4707.930901748123,23710
2,2021,2205.907357609337,21453
10,2019,2366.204547178606,22350
2,2021,2862.0865065461867,21868
7,2016,4251.721426358368,22845
10,2015,1692.5375254753899,21909
9,2017,4881.235065600231,23451
7,2016,4084.161259216632,22873
4,2017,1405.96479149146,21151
1,2017,1760.2641203743042,21225
8,2020,1465.6054583628872,21715
11,2020,2486.610871779872,22443
4,2017,4924.654983710378,23034
11,2017,2312.0356749742177,22493
11,2020,4158.610435932163,23479
3,2018,4524.400453333103,22785
6,2020,3933.3991376814006,22808
10,2020,3972.12882112327,23218
8,2016,2134.2385265186076,22067
4,2020,3908.8873615275165,22554
5,2019,2362.7982762160395,21784
8,2015,4720.204977737061,23331
7,2016,1083.1190112268305,21465
8,2018,2384.9145214308587,22110
4,2023,4880.93572226748,23114
7,2016,4204.912814122662,22906
10,2017,4562.136356619307,23448
4,2018,2218.25620102965,21663
8,2022,2248.4316494450313,22152
2,2017,2405.4655925564757,21596
12,2017,4829.935242822076,23779
4,2018,3409.7913849777074,22375
11,2015,2621.2704781686098,22533
8,2021,4730.082024478152,23421
9,2020,4882.139977004787,23535
12,2020,1523.016187631415,22104
9,2016,3929.9194546792924,23024
5,2021,4526.275609173861,23010
6,2023,3161.7088546838613,22386
4,2015,1511.1137868721353,21308
7,2021,3634.1140566651034,22659
10,2017,3563.7633400674445,22936
7,2020,2803.812046661671,22296
12,2016,1428.498831737551,22085
3,2018,4391.762476042186,22649
10,2022,3754.9188071105564,23114
4,2022,1714.1754722374874,21539
6,2022,1850.3404081208737,21733
8,2023,4478.287335252511,23188
12,2021,4638.216977207302,23648
10,2019,4798.441737697497,23526
12,2017,3590.0384632219007,23151
1,2022,2339.0724841475385,21437
12,2015,3080.601681949499,22867
8,2022,2061.3434129881243,22016
12,2018,2551.81324035926,22668
2,2018,2790.1447889652045,21841
3,2017,2211.555419122721,21538
6,2022,1107.1724577406767,21338
1,2020,1686.8514329478596,21105
6,2023,1333.859763148602,21444
9,2016,2518.316788595722,22247
10,2017,4360.686965023069,23397
9,2019,3758.3755753782752,23039
3,2015,3504.332971555405,22258
12,2016,2254.7306917161727,22567
6,2018,3366.3765621302664,22418
4,2017,2830.1767789886267,21980
2,2020,2547.1025888024287,21645
8,2016,1557.5992790321434,21654
4,2016,3925.8209687244193,22616
11,2023,3373.9303011578577,22960
9,2019,4107.812559820333,23144
6,2022,4464.6088257092715,23067
11,2022,4807.901722889268,23761
6,2020,2348.764788039605,21992
2,2023,3094.562408737081,21973
12,2021,4180.836658213126,23537
10,2016,1638.0671556103384,22000
8,2017,1052.5527198030709,21593
12,2016,1351.675283335008,21963
11,2021,2978.3218223715794,22784
3,2019,4357.810477343805,22613
2,2021,1419.6895979959022,21110
1,2018,2717.5353524781503,21672
2,2020,1332.524601019793,20994
1,2015,1419.5281772777819,20990
2,2017,4828.9601312892955,22709
2,2017,1654.5456918790928,21228
7,2016,4964.893380186226,23321
9,2018,4240.789483663766,23236
9,2016,1321.7830735270516,21720
11,2016,3915.661840408367,23254
4,2017,3116.252486277294,22105
3,2021,1424.9082864276243,21275
1,2022,4009.9552747312846,22335
8,2018,3477.495876365666,22661
5,2016,4284.8366606478885,22907
7,2015,2405.453857681744,22052
1,2021,4761.677978609279,22658
6,2015,4276.373826715982,22875
4,2016,3474.9018114610913,22316
4,2023,3545.071506877843,22465
10,2020,2253.0592654566,22334
11,2023,4837.245701727687,23726
5,2020,1962.135110712511,21741
10,2015,1620.8902802072917,21968
1,2018,3594.2325368924803,22098
7,2015,4406.4018300772605,23035
6,2022,1778.529616882768,21702
4,2019,2711.4917971863315,21946
1,2022,3326.8054463134094,21976
1,2021,2005.8447822019548,21336
2,2017,1438.3117392892505,21084
3,2019,4287.069313367441,22529
1,2022,4940.0005908405865,22703
12,2022,4918.117631454072,23885
12,2018,3143.968293529114,22896
3,2022,3887.3582018290977,22403
3,2018,4697.91896184139,22813
10,2016,3657.3265669309453,22976
7,2023,4021.354068163992,22968
8,2023,4855.509722049777,23438
12,2015,2225.287890623149,22431
9,2023,1919.5613019657665,22121
10,2023,3070.240989959988,22680
11,2020,1242.7687968097514,21859
9,2018,2100.4732039767023,22156
3,2019,2423.888593317075,21796
5,2023,4621.257895418024,23102
8,2022,1789.362287910261,21966
8,2018,3726.2152765700716,22740
12,2018,2962.3953597700706,22881
6,2022,4433.402455054034,23000
12,2022,2149.561354225085,22507
8,2018,2419.4855861116275,22247
12,2022,4263.07188016802,23546
3,2018,4147.623182012152,22616
5,2015,2296.351899732316,21744
2,2020,3290.8043551040846,21982
2,2015,3701.659160361941,22217
2,2021,4878.829844485812,22891
8,2017,4134.152902640821,23051
10,2018,1944.3808592008086,22270
1,2023,1811.4733782999676,21182
10,2016,2737.2290115909186,22512
11,2017,3159.10374372137,22834
1,2019,4599.176352421411,22508
3,2021,4990.288248602734,22992
2,2017,2434.0673323338324,21674
5,2022,2385.632612644171,21957
7,2018,1912.6888210969787,21804
1,2022,1389.1474514356173,21064
7,2018,2911.4521916230824,22307
7,2018,2359.715963688882,22155
11,2018,2398.2924737541493,22427
3,2022,2150.257336948398,21583
9,2020,4473.420222712115,23377
7,2018,1274.7847913030678,21417
7,2022,2286.2635810044567,21970
6,2023,2714.8845818609634,22181
3,2017,1505.915554952821,21258
6,2016,1648.245522122218,21583
1,2023,2682.0825781207404,21694
11,2015,3957.6901753823618,23193
4,2021,1171.5233810370314,21092
10,2020,4082.035019571019,23147
10,2022,1066.6151981038734,21788
8,2015,1473.8139970466411,21670
12,2016,1420.3230185330403,22048
12,2023,2912.7456657120433,22899
1,2021,4366.168690212593,22456
11,2023,4910.276954770635,23818
5,2017,4854.1844763227,23039
2,2023,1158.174108156468,20964
4,2021,2728.707623507638,21954
6,2015,2454.8442585308094,21906
8,2017,4869.183080175309,23442
7,2018,1073.6257513086525,21312
12,2021,1611.7880483626495,22264
12,2023,1006.1704594503307,21888
3,2023,1797.3536969534066,21414
8,2015,2199.1844497540424,21980
4,2023,2603.3186888270484,21864
5,2020,3505.083409811535,22495
10,2016,2822.0772506750845,22544
8,2015,4655.916689069099,23242
1,2019,3622.4198493656277,22149
1,2022,3502.3429698589493,22031
2,2017,4091.3882314244734,22401
9,2022,2160.9670703405855,22210
4,2016,2210.5934473442767,21692
6,2020,2940.7525487201738,22331
11,2020,4561.011173826615,23612
1,2018,1201.452550595015,20867
2,2017,4362.132588744691,22621
11,2023,1463.199350829671,22068
2,2022,3898.572255045796,22314
4,2022,1546.794550521743,21482
8,2015,2139.9584060841153,22010
10,2019,1023.1902878514804,21645
4,2021,2349.1585536677667,21756
8,2015,2187.500825054581,21971
1,2023,4398.1908888254875,22548
3,2023,3114.4273888440853,22035
5,2023,4750.413935473335,23094
11,2023,1465.0305456208073,22063
5,2017,2831.468633930687,22107
7,2021,2676.1326897965782,22247
1,2016,2554.204520450686,21494
2,2021,4626.542540232386,22809
8,2018,1262.340999187778,21557
7,2017,4261.0697899473325,22915
6,2021,1155.6306829854516,21386
6,2015,1840.8084057665014,21634
8,2017,1257.8745137039302,21562
12,2017,4413.895402661288,23549
4,2016,3248.689139811235,22041
12,2023,3800.5206840646306,23217
7,2020,1031.3571593124764,21509
9,2015,2244.219931026876,22248
9,2022,3781.8314756229693,22995
3,2016,3488.246541125746,22155
11,2018,3013.761771321465,22837
2,2015,4078.3105838796137,22376
1,2018,4485.527772011646,22449
9,2018,4486.089329074134,23346
12,2018,2695.290615592422,22775
8,2015,3963.350007337021,22980
8,2015,1552.0957264455683,21635
1,2023,2207.523021439145,21456
5,2020,3111.419406742202,22231
12,2023,1648.2185802621236,22258
12,2019,1032.6593460093854,21856
9,2016,3099.227817564317,22593
1,2019,2511.123265334584,21528
5,2023,4881.998331524673,23128
6,2021,3868.415441298301,22807
8,2022,3024.3821197125935,22519
3,2023,2781.772330643801,22019
5,2018,2591.328622584805,21935
10,2016,4114.957277490714,23204
8,2017,4048.0855196352395,22971
6,2021,4777.544683039143,23247
1,2015,2423.58501111812,21381
5,2020,2325.2389671780898,21825
10,2016,1942.3112016331115,22132
5,2019,4940.254617331414,23192
1,2021,3778.8773605340557,22157
3,2019,1870.4373556705111,21413
6,2022,1102.0677637881633,21372
6,2021,3069.251856927364,22399
4,2020,4268.10460222278,22763
1,2019,3090.003376584845,21941
1,2017,2941.1654210922943,21761
2,2019,3790.7217415071564,22256
10,2021,4359.64098284995,23370
10,2017,3956.0954932789605,23172
3,2023,3045.3201633951903,22021
2,2019,2094.5852773770803,21427
1,2018,4913.540889520358,22731
2,2018,2456.582584263957,21509
7,2015,3692.277471332486,22731
4,2018,2819.056316157259,22043
5,2022,1386.9832560393584,21474
4,2018,1825.5152325611145,21476
7,2019,2099.594930471055,21982
5,2015,4835.697193784395,23075
3,2016,3138.044739578695,22031
4,2020,4078.0217313465355,22637
7,2015,3735.4281756852047,22696
4,2022,2429.840330336407,21777
4,2021,4606.048710417795,23033
9,2021,3362.3439871942087,22838
2,2017,3694.1795793953224,22247
4,2022,2501.1121218522903,21878
12,2015,3773.1162654017785,23215
4,2019,1344.7598269526065,21255
2,2023,3650.5281207043954,22281
6,2021,2337.7024872578236,21851
4,2016,1500.2364989500813,21272
7,2023,4293.92353602475,23063
12,2021,1037.0795388903189,21917
5,2021,1028.473390670884,21190
9,2016,3933.4806454404534,23067
6,2020,4423.173188644489,22965
8,2016,4050.42612840982,22918
11,2022,4928.152773345444,23673
11,2020,2737.1287134507584,22614
2,2021,2493.6095488707224,21721
11,2022,4862.9985228632695,23774
9,2020,2159.3314367870908,22289
3,2015,3974.4769573103017,22357
1,2023,2273.8292275167223,21452
1,2017,4168.402737124333,22408
5,2023,1166.089753316606,21328
3,2023,2476.2911693552514,21753
12,2017,3498.2313722611393,23184
2,2020,1656.5253432595496,21245
12,2017,3021.4803945904696,22782
3,2018,2939.504263603747,21978
3,2017,2117.9738077331403,21491
4,2019,1656.4601963390749,21361
5,2018,4119.798088697567,22797
11,2022,4218.561638176328,23361
8,2019,4975.045057084295,23465
6,2020,2793.346565729711,22250
2,2020,4702.1330239195995,22703
11,2017,3174.2636653562854,22775
4,2015,3383.8627328091643,22197
2,2019,2356.3632572901715,21576
1,2018,3540.408781890651,22029
2,2017,1904.8051532342276,21332
5,2022,4382.814102284084,22960
11,2016,4505.475541382175,23549
11,2021,2904.236455014684,22824
1,2023,2155.9341208836595,21484
11,2016,3931.779612819982,23177
3,2020,1576.6722561651027,21212
2,2016,2227.437009898489,21479
4,2022,2818.8581310749987,22015
2,2018,1232.214170696146,21092
5,2017,1507.36595670092,21427
8,2017,4166.298598723968,23056
6,2021,1987.4045218284973,21848
7,2018,3791.839328849681,22740
10,2017,3326.810284395887,22778
3,2023,1130.897727085168,21217
6,2023,3549.570855515596,22627
11,2017,2831.068837864453,22702
3,2018,1403.6733503659993,21219
3,2022,2377.6361393701545,21667
2,2019,3028.019441307936,21957
4,2015,1038.7990893986023,21141
9,2015,2478.301343761983,22318
4,2021,3808.9367502043124,22515
1,2021,2577.3037305687803,21590
8,2018,2893.968825508185,22351
4,2015,1420.5802306226954,21251
9,2019,4319.657615640689,23240
3,2015,4927.909868416733,22842
5,2016,3275.166548892165,22208
4,2021,4137.709313018562,22729
2,2018,4205.162878956651,22515
7,2019,2977.3586401258626,22468
11,2021,1393.577033261264,22054
11,2018,1193.8455526384807,21893
6,2018,2577.2876593256606,22008
11,2021,3815.7482156674178,23185
9,2017,1328.025910065178,21671
12,2021,1702.7488738508273,22216
5,2015,1753.2896567160385,21479
4,2015,1575.8764406316905,21268
7,2016,4256.017531907484,23019
6,2023,4458.1288980839,23072
4,2020,2302.0238878477003,21748
8,2016,1749.8239103770889,21830
9,2017,1907.9802629131614,22048
9,2018,4225.706891349495,23205
11,2020,2080.323198691227,22421
4,2018,3989.140117681181,22632
8,2023,3219.241723081995,22620
9,2019,4510.107918202733,23261
6,2022,1003.2287744797692,21296
8,2017,4577.127221356897,23248
3,2022,1201.79970220171,21085
8,2023,4675.188976298721,23503
9,2019,1433.2644848844757,21868
1,2018,2179.69435556788,21349
8,2020,1910.2740015198485,21957
5,2018,1700.6716801886914,21534
9,2022,3794.348224407979,22956
5,2016,3072.3711110588138,22169
5,2021,4456.806224388669,22921
11,2018,4204.295964631245,23454
1,2023,1955.0603485737702,21387
5,2023,1606.029452624267,21585
